,byte_length,local_time,local_energy_cpu,native_rpc_time,native_rpc_energy_fpga,native_rpc_energy_cpu,native_rpc_energy,hls_rpc_time,hls_rpc_energy_fpga,hls_rpc_energy_cpu,hls_rpc_energy
14,8,1e-06,0.0,1.8311774400292987e-05,0.0007883579014832449,0.0005017918696209485,0.0012901497711041935,1.7745599091425327e-05,0.0007082312074105622,0.0004687829535775128,0.001177014160988075
15,8,1e-06,0.0,1.9543375872110067e-05,0.0008354805253180637,0.0005270705505286404,0.001362551075846704,1.764169783360384e-05,0.0006933681814974243,0.0004692302766212688,0.001162598458118693
16,8,1e-06,0.0,1.7992695082675113e-05,0.0005067243743140395,0.0004676125694956728,0.0009743369438097123,1.7500980049002448e-05,0.0006863960973048653,0.00048427086104305215,0.0011706669583479174
17,8,1e-06,0.0,1.9268169556840078e-05,0.0005663413680154142,0.0005111211368015415,0.0010774625048169555,1.7415569487983282e-05,0.0006301729362591432,0.00045963918495297803,0.0010898121212121212
18,8,1e-06,0.0,1.8183395156011345e-05,0.0007736325005454942,0.0005070668594079569,0.001280699359953451,1.7384861444316957e-05,0.0006364839539654394,0.0005025189318869302,0.0011390028858523696
19,8,1e-06,0.0,1.852639964429953e-05,0.0007923215754566676,0.0004763211308310793,0.001268642706287747,1.7689657002352692e-05,0.0007147465638322337,0.0004745029806654756,0.0011892495444977094
20,16,1e-06,0.0,1.9413958454668996e-05,0.0005580370219374879,0.0005152894001164823,0.0010733264220539702,1.7739653367866457e-05,0.0007074270635610509,0.0004609802025864363,0.001168407266147487
21,16,1e-06,0.0,1.924453938379231e-05,0.0005852751188345553,0.0005144984508207763,0.0010997735696553317,1.7737592677994965e-05,0.0006975039909184434,0.0004895198659051403,0.0011870238568235836
22,16,1e-06,0.0,1.952379929714955e-05,0.0008580218664584147,0.0005234854549004296,0.0013815073213588442,1.774637089618456e-05,0.0007337582253771073,0.00048094603371783495,0.0012147042590949422
23,16,1e-06,0.0,1.8856878865590588e-05,0.0008053207120229295,0.0005181455724845377,0.0013234662845074672,1.779750124581761e-05,0.0006859587990318218,0.0004776429308749199,0.0011636017299067416
24,16,1e-06,0.0,1.9528794891323452e-05,0.0008343674888198878,0.0005211287519284473,0.0013554962407483352,1.8064344810144875e-05,0.0006304558871346507,0.00048461378662523934,0.0011150696737598901
25,16,1e-06,0.0,1.9319088924521374e-05,0.0005895473600834574,0.0005164598844734656,0.0011060072445569229,1.7925751980783708e-05,0.0007030613953321622,0.00048325377334815185,0.0011863151686803141
26,16,1e-06,0.0,1.9059599367221302e-05,0.00055265692721139,0.0005220036594430785,0.0010746605866544686,1.7713382339916747e-05,0.0007228567708794614,0.0004724953679922062,0.0011953521388716676
27,16,1e-06,0.0,1.873693578909895e-05,0.0008046004009668172,0.0004931046823181129,0.00129770508328493,1.7888413859721303e-05,0.0006879420245782874,0.00046446655814535895,0.0011524085827236464
28,16,1e-06,0.0,1.933105874620634e-05,0.0008553154008234908,0.0005050916471748081,0.001360407047998299,1.76102032191033e-05,0.0006082754023879125,0.00046862860564223576,0.0010769040080301482
29,16,1e-06,0.0,1.955573372966208e-05,0.000564322590738423,0.0005173658870463079,0.001081688477784731,1.789209353921025e-05,0.0007166312644253995,0.00048328968885867136,0.0011999209532840708
30,32,1e-06,0.0,1.9701702194727925e-05,0.0005960587690610347,0.0005065906064068718,0.0011026493754679066,1.7939508099671707e-05,0.000741634913800836,0.00048706696804979996,0.001228701881850636
31,32,1e-06,0.0,1.9058011892056715e-05,0.0008157344869644764,0.0005101222747370026,0.001325856761701479,1.793650565888831e-05,0.0006817059171703764,0.0004712596631571395,0.001152965580327516
32,32,1e-06,0.0,1.9593479368313802e-05,0.0008631272973078883,0.0005190477095497472,0.0013821750068576354,1.767496199936371e-05,0.0006277042490013785,0.0004581863445155361,0.0010858905935169146
33,32,1e-06,0.0,1.9240327080327082e-05,0.0008220022126022126,0.0005023969408369408,0.0013243991534391533,1.758863776272975e-05,0.0006950786562307625,0.00045423908187494503,0.0011493177381057076
34,32,1e-06,0.0,1.910861215676533e-05,0.0005358181835553093,0.000490352664666654,0.0010261708482219632,1.8257111038083765e-05,0.0006928080111001571,0.0004863812757877825,0.0011791892868879396
35,32,1e-06,0.003948,1.946315687037758e-05,0.0005696353055663683,0.0004954081938497469,0.0010650434994161151,1.8013275691254617e-05,0.000719323642258849,0.00047757222372331803,0.001196895865982167
36,32,1e-06,0.003993,1.9462301973453737e-05,0.0008263315557977502,0.0005000257288544626,0.0013263572846522128,1.7885373443983405e-05,0.0006544948490485047,0.00047991953426813563,0.0011344143833166404
37,32,1e-06,0.0,1.9223217546759963e-05,0.0008583008592683724,0.0004959709924838045,0.0013542718517521768,1.8195360262008733e-05,0.0007351220524017467,0.0004758512190684134,0.00121097327147016
38,32,1e-06,0.0,1.884180578060821e-05,0.0008021541432716584,0.0004874730188039341,0.0012896271620755925,1.8368146501845968e-05,0.0007168799110996822,0.0004781127417666183,0.0011949926528663005
39,32,1e-06,0.0,1.909597464100214e-05,0.0005257807439657806,0.0005033264398105713,0.0010291071837763518,1.7954306336068367e-05,0.0007081228073325314,0.0004652291505826167,0.001173351957915148
40,64,1e-06,0.0,1.9044296324509617e-05,0.0008142293277470958,0.0005105744620072367,0.0013248037897543325,1.795724393046976e-05,0.0006797419731360437,0.0004833005854043959,0.0011630425585404396
41,64,1e-06,0.0,1.9537266777376187e-05,0.0008570466738302237,0.0005143435967568624,0.001371390270587086,1.7905299910474485e-05,0.0007322262309758281,0.00047158222023276634,0.0012038084512085944
42,64,1e-06,0.00459,1.8974763766080984e-05,0.0008307807293840841,0.0004989602481879245,0.0013297409775720086,1.7330242795001994e-05,0.0006587245030587665,0.0004766955617558879,0.0011354200648146543
43,64,1e-06,0.0,1.94554280155642e-05,0.0008539236964980545,0.000514097645914397,0.0013680213424124513,1.753955168905883e-05,0.0007103624723752061,0.000549354579576946,0.001259717051952152
44,64,1e-06,0.0,1.9091983428473242e-05,0.0005465209530537047,0.000495469042937055,0.0010419899959907596,1.7700633673180405e-05,0.0006862134310393656,0.0005570337369017276,0.0012432471679410932
45,64,1e-06,0.0,1.9157822138779262e-05,0.0005504180428368903,0.000509482738802253,0.0010599007816391433,1.783863429600956e-05,0.0006927095381651474,0.0005194046986210955,0.001212114236786243
46,64,1e-06,0.0,1.8909329854020117e-05,0.0008239145299145299,0.0004895041411390969,0.001313418671053627,1.787704243984411e-05,0.000690812345811434,0.00047664594729879506,0.0011674582931102291
47,64,1e-06,0.0,1.930197456040456e-05,0.0008572351328919685,0.0005026371865892026,0.0013598723194811712,1.7914833393049085e-05,0.0006155187567180222,0.0004936038695807954,0.0011091226262988176
48,64,1e-06,0.0,1.961684681326873e-05,0.0005890990250505129,0.0005015074445338094,0.0010906064695843224,1.7638985412661178e-05,0.0006939735064293652,0.00046572023001075966,0.0011596937364401249
49,64,1e-06,0.0,1.8776169285942284e-05,0.0005538963930978801,0.0005040652659644379,0.001057961659062318,1.7759136920618005e-05,0.0006946950985615343,0.0004905407742852069,0.0011852358728467413
50,128,1e-06,0.0,1.8533192483042367e-05,0.0008008103339634531,0.0004854770191630527,0.0012862873531265058,1.8133352675576186e-05,0.000631189203401817,0.000482721870636662,0.0011139110740384789
51,128,1e-06,0.0,1.955841107786188e-05,0.0008516093215200768,0.000510219836100843,0.0013618291576209197,1.7994205923633354e-05,0.0006689357793212653,0.0004847014791089358,0.0011536372584302012
52,128,1e-06,0.0,1.962375635314665e-05,0.0005635480288074727,0.0005201991601091073,0.00108374718891658,1.789684300952108e-05,0.0007392874579425871,0.00047117379554728324,0.0012104612534898703
53,128,1e-06,0.0,1.905464834892628e-05,0.0005420620415007336,0.00051631781025514,0.0010583798517558736,1.805054151624549e-05,0.0007013505234657039,0.00047125108303249094,0.0011726016064981949
54,128,1e-06,0.0,1.7769479538710307e-05,0.0007899805959805961,0.0005882801855109547,0.0013782607814915508,1.7895794559770938e-05,0.0006769686828919112,0.0005151592340730136,0.0011921279169649249
55,128,1e-06,0.00436,1.7502292775133015e-05,0.0007729017957154858,0.0005805177121254551,0.001353419507840941,1.697728468838599e-05,0.0006746720201008437,0.0005386323447023071,0.001213304364803151
56,128,1e-06,0.0,1.9392285764151495e-05,0.0008369043768301433,0.0005438390249578218,0.0013807434017879651,1.7575054043129052e-05,0.0006941964006397301,0.0005531035167577637,0.0012472999173974938
57,128,1e-06,0.0,1.9547725628946186e-05,0.0005541186738862717,0.0005048802314443771,0.0010589989053306488,1.7935307410861608e-05,0.0006232270607647607,0.000488890253963699,0.0011121173147284596
58,128,1e-06,0.0,1.937075060532688e-05,0.0008313241452784503,0.0004961242033898305,0.0013274483486682808,1.8144373480422395e-05,0.0006368033530500418,0.0004738572413542839,0.0011106605944043257
59,128,1e-06,0.0,1.8537621651682268e-05,0.0007911348410418018,0.0005016065066271202,0.001292741347668922,1.7375851403947736e-05,0.0007102717889908257,0.0005485799972199055,0.0012588517862107311
60,256,1e-06,0.004407,1.908289601740358e-05,0.000866662767398813,0.0005300251893975536,0.0013966879567963667,1.8141154488063277e-05,0.0007313272803134751,0.0005589445976344242,0.0012902718779478992
61,256,1e-06,0.0,1.9081784528489105e-05,0.0005481879746593902,0.0004964246269511125,0.0010446126016105026,1.7883011444921316e-05,0.0007097755007153076,0.00046177719957081546,0.0011715527002861231
62,256,1e-06,0.0,1.9216606775687465e-05,0.0008466810469071273,0.000494872595553335,0.0013415536424604623,1.818778873085737e-05,0.0007362499727183443,0.0004739081335709869,0.001210158106289331
63,256,1e-06,0.0,1.9058528683056985e-05,0.0008309303220888127,0.0004882246426529446,0.0013191549647417573,1.8162828290166733e-05,0.0007062535326383087,0.0004870136219986196,0.0011932671546369283
64,256,1e-06,0.0,1.9322429184217644e-05,0.0008317035591451869,0.0005157635738300421,0.0013474671329752291,1.833019888186234e-05,0.0006400941251947576,0.00048560788195399143,0.001125702007148749
65,256,1e-06,0.038737,1.8703272863287826e-05,0.00080650592855807,0.0005219948382270431,0.001328500766785113,1.8102148688521623e-05,0.0006263822927791756,0.0004932158101478921,0.0011195981029270678
66,256,1e-06,0.0,1.906363428397133e-05,0.000562596785877688,0.0004956219116974227,0.0010582186975751106,1.796493245185398e-05,0.0006937961698764012,0.0004911708105777522,0.0011849669804541536
67,256,1e-06,0.0,1.8936488098619553e-05,0.0005602210418678634,0.0005309570717112614,0.0010911781135791248,1.8242383888503775e-05,0.000784274581341895,0.00047766111496223867,0.0012619356963041338
68,256,1e-06,0.0,1.9204236441849746e-05,0.0008210652750038408,0.0004957806114610539,0.0013168458864648946,1.8137791562375304e-05,0.000710231508687924,0.00047999989117423006,0.0011902313998621542
69,256,1e-06,0.004453,1.954312181203463e-05,0.0008377299732259766,0.0005067018702730169,0.0013444318434989934,1.7848042977743667e-05,0.0007302961680558282,0.00046564853914936907,0.0011959447072051972
70,512,1e-06,0.0,1.9580396303258146e-05,0.0005755497532894736,0.0005270262766290726,0.0011025760299185462,1.7422296944144397e-05,0.000663715547580055,0.0005533738109341789,0.001217089358514234
71,512,1e-06,0.0,1.974564122815678e-05,0.0005818406160529174,0.0005132790206338236,0.001095119636686741,1.8323927144794224e-05,0.0006961913731813684,0.0005717971378312017,0.0012679885110125702
72,512,1e-06,0.0,1.9218707358791537e-05,0.000827593661714681,0.0005753957872888359,0.001402989449003517,1.8352738217589193e-05,0.0007241076567317574,0.000521725847893114,0.0012458335046248714
73,512,1e-06,0.0,1.879915028010678e-05,0.0008023466556378539,0.0005889110425987893,0.0013912576982366433,1.8402587364973043e-05,0.0007356191825693307,0.0005078576397195488,0.0012434768222888797
74,512,1e-06,0.0,1.9445494496947067e-05,0.0008595602030101506,0.000503631198226578,0.0013631914012367284,1.843799321483885e-05,0.0007243661036949627,0.0004796472638100155,0.0012040133675049781
75,512,1e-06,0.0,1.869692437131906e-05,0.0005456920444984575,0.00048424068430401047,0.001029932728802468,1.8747605031776682e-05,0.0007233559738287621,0.0004900585290864438,0.001213414502915206
76,512,1e-06,0.0,1.970146577879349e-05,0.0008454242877969975,0.0005193948343118326,0.0013648191221088302,1.8385633652626356e-05,0.0006712044088176352,0.0004761243771947565,0.0011473287860123919
77,512,1e-06,0.0,1.896678931795767e-05,0.000820572073439041,0.0005844154464759881,0.0014049875199150291,1.868280835481822e-05,0.0007456592497104211,0.0004833100362440683,0.0012289692859544896
78,512,1e-06,0.0,1.8454307226692257e-05,0.0007859139292832361,0.000582117110799439,0.001368031040082675,1.8488629640585713e-05,0.0007052688581570774,0.00048121476113001035,0.0011864836192870877
79,512,1e-06,0.0,1.9657008629331867e-05,0.000838638747469188,0.000531399386708077,0.0013700381341772649,1.8479524707099825e-05,0.0006566330894038512,0.0004948801604021141,0.0011515132498059653
80,1024,1e-06,0.0,2.0091637868681185e-05,0.0005890724704653219,0.0005334968054327735,0.0011225692758980955,1.861622949904127e-05,0.0007890613772176406,0.00048735806169369103,0.0012764194389113315
81,1024,1e-06,0.0,1.8548754474801996e-05,0.0005476546287537328,0.00048063741583662567,0.0010282920445903584,1.9174157303370785e-05,0.0007603589753422556,0.0004978826935613759,0.0012582416689036315
82,1024,1e-06,0.0,1.8856765726353896e-05,0.0008245706554533113,0.0004913372303514859,0.0013159078858047972,1.8862569790252002e-05,0.0007427110683567226,0.0005388617398521201,0.0012815728082088427
83,1024,1e-06,0.036377,1.958841158841159e-05,0.000843374703727645,0.0005794580713404243,0.0014228327750680694,1.892607593020175e-05,0.0006773336613800674,0.0004995762708656649,0.0011769099322457323
84,1024,1e-06,0.0,1.941195768222848e-05,0.0008283246627195963,0.0005774169271086092,0.0014057415898282054,1.8796624187060638e-05,0.0007746717980527048,0.0005107330739445886,0.0012854048719972934
85,1024,1e-06,0.0,1.9858470520483746e-05,0.0005586117918065016,0.0005193904521714956,0.0010780022439779973,1.750833391694096e-05,0.0006737213740458016,0.00045586632467259613,0.0011295876987183976
86,1024,1e-06,0.0,1.897514278666439e-05,0.0005314241475493824,0.0005228818048993378,0.0010543059524487203,1.7014325818800508e-05,0.000683419940450872,0.0005635651382390472,0.001246985078689919
87,1024,1e-06,0.0,2.008223552092538e-05,0.0008787851634669451,0.0005169001927865692,0.0013956853562535143,1.8638256234390724e-05,0.0006407820665747195,0.000555508517538301,0.0011962905841130206
88,1024,1e-06,0.0,2.004385560521938e-05,0.0008515968411136278,0.0005293243069892365,0.0013809211481028644,1.9016601376792303e-05,0.0007518783136195946,0.0004977827178336439,0.0012496610314532385
89,1024,1e-06,0.0,2.0189170637163856e-05,0.0008868557094403618,0.0005232462852297505,0.0014101019946701123,1.9051305010478186e-05,0.0007358385978281577,0.0004917736330729663,0.001227612230901124
90,2048,1e-06,0.0,2.0096543408360128e-05,0.0008651389067524115,0.0005371383239549839,0.0014022772307073954,2.0238322674653932e-05,0.0007396214887071965,0.0005309953857362584,0.001270616874443455
91,2048,1e-06,0.0,1.999480135164857e-05,0.0005767585827684802,0.0006194472237218323,0.0011962058064903126,2.02003635996364e-05,0.000814415755984244,0.0005276564791435209,0.001342072235127765
92,2048,1e-06,0.0,2.0270447773295768e-05,0.0008657597348630734,0.0005700841019196075,0.001435843836782681,2.0064628102490015e-05,0.0007624578542908164,0.000520115471819258,0.0012825733261100742
93,2048,1e-06,0.0,2.047906043292171e-05,0.0008809526120702013,0.0005489288566689194,0.0014298814687391207,2.0640790125495378e-05,0.0007113052964002642,0.0005517943981175694,0.0012630996945178336
94,2048,1e-06,0.0,2.0912086992890006e-05,0.0008926593266415726,0.0005506237975742368,0.0014432831242158094,1.9859060669248336e-05,0.0007883153212193426,0.0005247691192533016,0.0013130844404726442
95,2048,1e-06,0.0,2.0418683001531393e-05,0.0008706978050025523,0.0005310551097498724,0.0014017529147524247,1.994433585959314e-05,0.0007842056242520941,0.0005231795372955723,0.0013073851615476664
96,2048,1e-06,0.0,2.096201735630738e-05,0.0005913760114031778,0.0005356193979792898,0.0011269954093824676,1.94514403532318e-05,0.0008383767481667348,0.0005174404504872498,0.0013558171986539846
97,2048,1e-06,0.006793,2.0199955560942108e-05,0.0008927546560012928,0.0006072638670060195,0.0015000185230073125,1.9976388333999204e-05,0.0007413063324011186,0.0006112607471034758,0.0013525670795045946
98,2048,1e-06,0.0,2.009656350482315e-05,0.0008624457596463022,0.0006309925241157556,0.0014934382837620578,2.0089760331076603e-05,0.0008045984691725093,0.0006187141450870884,0.0014233126142595978
99,2048,1e-06,0.0,2.0733636043208722e-05,0.0008933121229085029,0.0005535899110530572,0.00144690203396156,2.0068492875777645e-05,0.0007889710816777042,0.0005266862532610877,0.001315657334938792
100,4096,1e-06,0.0,2.3217617422395577e-05,0.0006691889438369204,0.0006111051287409162,0.0012802940725778365,2.3502526498860137e-05,0.0009426129168723119,0.0006957136947989377,0.0016383266116712495
101,4096,1e-06,0.0,2.1950107555204355e-05,0.0006378855524825498,0.0005640965582334607,0.0012019821107160105,2.3472877496889894e-05,0.0008927549703072554,0.0006353128652911767,0.0015280678355984322
102,4096,1e-06,0.0,2.3349234145885867e-05,0.001001924558699916,0.0006070680629494722,0.0016089926216493883,2.3651033536729577e-05,0.000931737453289816,0.0006473449458398372,0.0015790823991296533
103,4096,1e-06,0.0,2.25938996836873e-05,0.0009720344103027565,0.0006318256439222774,0.0016038600542250339,2.256710220477061e-05,0.0008945078419425451,0.0006076508699478707,0.001502158711890416
104,4096,1e-06,0.0,2.18584262295082e-05,0.0009570495519125682,0.0005632770054644809,0.0015203265573770493,2.3208341069439285e-05,0.0009032705857779428,0.0006090708782027479,0.0015123414639806906
105,4096,1e-06,0.00661,2.1655593572696954e-05,0.000943803369569925,0.0005776130841526269,0.001521416453722552,2.3249064236393647e-05,0.0008372208169623137,0.0006381360983888592,0.001475356915351173
106,4096,1e-06,0.0,2.21202220845868e-05,0.0006556932180145108,0.0006508527915413202,0.001306546009555831,2.3297455968688842e-05,0.0009591928757804492,0.0006422906299506105,0.0016014835057310598
107,4096,1e-06,0.0,2.2625752296484003e-05,0.0006689830082809177,0.0005909678039730304,0.001259950812253948,2.2137806605862037e-05,0.0008586736252545825,0.0005928471176835208,0.0014515207429381034
108,4096,1e-06,0.0,2.2684935235805183e-05,0.0009806393847968603,0.0005852568790690289,0.0015658962638658892,2.3090860810935625e-05,0.0008119263184631015,0.0005936802438348572,0.0014056065622979588
109,4096,1e-06,0.0,2.2005809475606804e-05,0.0009539633386880268,0.0005850318420878904,0.0015389951807759173,2.270988327201708e-05,0.0007857112231457509,0.0005952772857337512,0.001380988508879502
110,8192,4e-06,0.0,2.4945743008955522e-05,0.0007226590415845536,0.0006479337690523113,0.0013705928106368648,2.9100599464555933e-05,0.0011965346292631823,0.0007488330811314167,0.001945367710394599
111,8192,5e-06,0.0,2.6301780594934375e-05,0.0007419725151889745,0.0006691785855185292,0.0014111511007075038,2.9412953322156533e-05,0.0011570744433659814,0.0007763143621871231,0.0019333888055531046
112,8192,6e-06,0.036865,2.604511004036984e-05,0.0011311252767287408,0.000670388019273343,0.0018015132960020838,2.9376006110099292e-05,0.0011695269373127315,0.0007572901709652782,0.0019268171082780098
113,8192,7e-06,0.0,2.5045707273091563e-05,0.0011219565968743738,0.000654442897214987,0.0017763994940893607,2.8101191479795423e-05,0.001119294076322149,0.0007141981397178665,0.0018334922160400155
114,8192,9e-06,0.0,2.4389298083020344e-05,0.001082242158919077,0.0006410911906736256,0.0017233333495927027,2.8687799420522674e-05,0.0011505704409191313,0.0007232846897501363,0.0018738551306692677
115,8192,4e-06,0.0,2.5294498545592516e-05,0.0007097937776653599,0.0007791060073352726,0.0014888997850006323,2.9166452779560168e-05,0.0011595095957533687,0.0007805959283672636,0.0019401055241206324
116,8192,6e-06,0.0,2.568563943184445e-05,0.0011551612770657283,0.0007823351655408009,0.001937496442606529,2.930882180539273e-05,0.0010122856682297772,0.0007825369577960142,0.0017948226260257913
117,8192,7e-06,0.0,2.5753798609322687e-05,0.001124246278650528,0.0007122465361833634,0.0018364928148338912,2.933518143682713e-05,0.0011564835284109242,0.0007535246267124292,0.0019100081551233533
118,8192,7e-06,0.0,2.5540084280423955e-05,0.0007686335333929255,0.0006567923126037543,0.00142542584599668,2.8209280677009873e-05,0.0011106129196050776,0.0007122752045133991,0.0018228881241184767
119,8192,5e-06,0.0,2.5210759844703275e-05,0.0011581775071849948,0.0006492145918418797,0.0018073920990268745,2.8351411884781127e-05,0.001002072522113858,0.0007515581764572465,0.0017536306985711046
120,16384,1.1e-05,0.0,3.108392651767119e-05,0.0013472966957819154,0.0008219061266357899,0.0021692028224177054,3.7312973396515055e-05,0.0015006057236670275,0.0009772309242192456,0.002477836647886273
121,16384,1.1e-05,0.0,3.0646072752903675e-05,0.001331600839692317,0.0008317371211424718,0.002163337960834789,3.859441935857357e-05,0.0015068940604376518,0.0009866323955076994,0.002493526455945351
122,16384,1.1e-05,0.0,3.078729103168006e-05,0.0013630899910717035,0.0008267986823065793,0.002189888673378283,3.7367960838533686e-05,0.001513940099398378,0.0009537354732633309,0.0024676755726617088
123,16384,1.3e-05,0.0,2.9974881601822433e-05,0.0008698093939212277,0.0008088542353575924,0.00167866362927882,3.7181781000185905e-05,0.001321789812232757,0.0009788055028815764,0.0023005953151143334
124,16384,1.3e-05,0.0,3.06030235333721e-05,0.0008884290173516541,0.0008115999938794872,0.0017000290112311413,3.8844119018023616e-05,0.0015322730733374767,0.0010249803060907395,0.002557253379428216
125,16384,1.6e-05,0.0,3.071286855036855e-05,0.0013234110872235871,0.0008156821253071252,0.0021390932125307125,3.821207489491785e-05,0.001673450630492931,0.0010228076423385555,0.0026962582728314866
126,16384,1.3e-05,0.0,2.9945231322054202e-05,0.0012939608923491542,0.0007789079802365624,0.0020728688725857166,3.840908741742203e-05,0.0015000197803041943,0.0010129512213857736,0.0025129710016899677
127,16384,2.2e-05,0.0,3.07973268454929e-05,0.0013252032582920144,0.0008033889624588094,0.0021285922207508238,3.777610305228165e-05,0.0013179772212148684,0.000979748413417951,0.0022977256346328194
128,16384,2e-05,0.042741,2.9376399048206576e-05,0.0008454027202491113,0.0007482408859904233,0.0015936436062395348,3.6805123109197306e-05,0.001443623053991388,0.0009809924919951419,0.00242461554598653
129,16384,1.7e-05,0.0,3.081964434308257e-05,0.0013865060868493235,0.000801416679508121,0.0021879227663574446,3.846651536715775e-05,0.0015209199523021886,0.001009140323883525,0.002530060276185714
130,32768,2.3e-05,0.0,3.702665876777251e-05,0.0016673007257109005,0.0009866806501777252,0.0026539813758886255,5.384938883204997e-05,0.0019759385601206183,0.001391798395347585,0.0033677369554682033
131,32768,3.6e-05,0.0,3.793346483574843e-05,0.0016616661103102952,0.001033420415749943,0.002695086526060238,5.438487056776159e-05,0.0021901631498803566,0.001418598270611268,0.0036087614204916244
132,32768,2.8e-05,0.0,3.67953123850173e-05,0.001072085878283906,0.0009661429097063801,0.0020382287879902863,5.396481571420862e-05,0.0022784892342561118,0.0014327311532027413,0.003711220387458853
133,32768,3.1e-05,0.0,3.7939828515061845e-05,0.0016543902041126035,0.0009990178693375824,0.002653408073450186,5.448733177137252e-05,0.002168729036124884,0.001397922573966109,0.003566651610090993
134,32768,2.8e-05,0.0,3.810906596547387e-05,0.0017149712282306315,0.000980016729545368,0.0026949879577759994,5.397857065745439e-05,0.0022069515815610493,0.0014810676346755911,0.0036880192162366404
135,32768,2.2e-05,0.0,3.8141963536501637e-05,0.0017255141887253032,0.0010014107483408345,0.0027269249370661377,5.3727502283350345e-05,0.0021564203513673237,0.0014691278138935155,0.003625548165260839
136,32768,3.1e-05,0.0,3.772671369826838e-05,0.0010612380880522126,0.001040742219036481,0.0021019803070886937,5.35105415239726e-05,0.00211873073630137,0.0013444300620719177,0.0034631607983732875
137,32768,2.9e-05,0.0,3.587619286790558e-05,0.0010287153978618066,0.0009418306306952716,0.0019705460285570782,5.339356078808265e-05,0.002161895563030594,0.0013852430989374767,0.0035471386619680707
138,32768,2.7e-05,0.0,3.788944038191945e-05,0.0016333444473913537,0.0010405635964081384,0.002673908043799492,5.388527858605453e-05,0.002287137514818407,0.0013876450587347775,0.0036747825735531847
139,32768,4.3e-05,0.0,3.852829897900212e-05,0.0017020254671546908,0.0009956165671354267,0.0026976420342901177,5.3234442374234756e-05,0.002135198828852808,0.001398616076656907,0.003533814905509715
140,65536,6.4e-05,0.0,5.3700461819353454e-05,0.00231530893566749,0.001399021211470304,0.003714330147137794,8.290971646493118e-05,0.003386239097993699,0.002728370916929199,0.006114610014922898
141,65536,6.9e-05,0.049732,5.3226740472642114e-05,0.0023297668724717906,0.0013754400681285927,0.003705206940600383,8.786153575821473e-05,0.0031858701458443157,0.0026384728518713757,0.005824342997715691
142,65536,5.9e-05,0.055532,5.2995283518812936e-05,0.0015373839427662956,0.0015882596184419713,0.003125643561208267,8.783400667486387e-05,0.003224810381169858,0.002545763042332689,0.005770573423502547
